date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:22	35904/35904	---M-Z	200	added ('OK')	text/html	etag:%228c40-51dfbf5cdaca2-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/index.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/index.html	(from )
21:33:22	294/294	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:33:21%20GMT	https://gyires.inf.unideb.hu/robots.txt		(from )
21:33:23	11459/11459	---M-Z	200	added ('OK')	text/css	etag:%222cc3-51d451af65839-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/style.css	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/style.css	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:23	6261/6261	---M-Z	200	added ('OK')	text/html	etag:%221875-51d69e60df800-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch01.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch01.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:23	19345/19345	---M--	200	added ('OK')	image/png	etag:%224b91-51d55ab07951a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/uszt_logo.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/uszt_logo.png	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:23	23560/23560	---M--	200	added ('OK')	image/png	etag:%225c08-51d55ab05147a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/mm_logo.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/mm_logo.png	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:24	90241/90241	---M--	200	added ('OK')	image/png	etag:%2216081-51d55aae1021a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/eu_logo.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/eu_logo.png	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:24	7427/7427	---M-Z	200	added ('OK')	text/html	etag:%221d03-51d69e60df800-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch01s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch01s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:24	2073822/2073822	---M--	200	added ('OK')	image/png	etag:%221fa4de-51d55ab035efa%22	https://gyires.inf.unideb.hu/KMITT/c02/images/kmitt_logo.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/kmitt_logo.png	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:24	4032/4032	---M-Z	200	added ('OK')	text/html	etag:%22fc0-51d69e60df800-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch01s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch01s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:24	3940/3940	---M-Z	200	added ('OK')	text/html	etag:%22f64-51d69e60df800-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch01s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch01s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:25	6606/6606	---M-Z	200	added ('OK')	text/html	etag:%2219ce-51d69e60df800-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch01s05.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch01s05.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:25	10182/10182	---M-Z	200	added ('OK')	text/html	etag:%2227c6-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:25	5940/5940	---M-Z	200	added ('OK')	text/html	etag:%221734-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch02s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch02s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:25	5994/5994	---M-Z	200	added ('OK')	text/html	etag:%22176a-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch02s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch02s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:26	12300/12300	---M-Z	200	added ('OK')	text/html	etag:%22300c-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch02s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch02s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:26	8480/8480	---M-Z	200	added ('OK')	text/html	etag:%222120-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch02s05.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch02s05.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:26	13768/13768	---M-Z	200	added ('OK')	text/html	etag:%2235c8-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch02s06.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch02s06.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:26	3375/3375	---M-Z	200	added ('OK')	text/html	etag:%22d2f-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch02s07.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch02s07.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:26	5657/5657	---M-Z	200	added ('OK')	text/html	etag:%221619-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:27	11664/11664	---M-Z	200	added ('OK')	text/html	etag:%222d90-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch03s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch03s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:27	7611/7611	---M-Z	200	added ('OK')	text/html	etag:%221dbb-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:27	8307/8307	---M-Z	200	added ('OK')	text/html	etag:%222073-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch04s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch04s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:27	8077/8077	---M-Z	200	added ('OK')	text/html	etag:%221f8d-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch04s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch04s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:27	4032/4032	---M-Z	200	added ('OK')	text/html	etag:%22fc0-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch04s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch04s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:28	8357/8357	---M-Z	200	added ('OK')	text/html	etag:%2220a5-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch05.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch05.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:28	21705/21705	---M-Z	200	added ('OK')	text/html	etag:%2254c9-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch05s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch05s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:28	23629/23629	---M-Z	200	added ('OK')	text/html	etag:%225c4d-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch05s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch05s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:28	3243/3243	---M-Z	200	added ('OK')	text/html	etag:%22cab-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch05s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch05s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:29	36671/36671	---M-Z	200	added ('OK')	text/html	etag:%228f3f-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch06.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch06.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:29	10746/10746	---M-Z	200	added ('OK')	text/html	etag:%2229fa-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch06s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch06s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:29	21166/21166	---M-Z	200	added ('OK')	text/html	etag:%2252ae-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch06s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch06s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:29	3444/3444	---M-Z	200	added ('OK')	text/html	etag:%22d74-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch06s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch06s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:30	8463/8463	---M-Z	200	added ('OK')	text/html	etag:%22210f-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch07.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch07.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:30	11026/11026	---M-Z	200	added ('OK')	text/html	etag:%222b12-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch07s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch07s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:30	6469/6469	---M-Z	200	added ('OK')	text/html	etag:%221945-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch07s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch07s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:30	7501/7501	---M-Z	200	added ('OK')	text/html	etag:%221d4d-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch07s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch07s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:31	4915/4915	---M-Z	200	added ('OK')	text/html	etag:%221333-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch07s05.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch07s05.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:31	6288/6288	---M-Z	200	added ('OK')	text/html	etag:%221890-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch08.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch08.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:31	3568/3568	---M-Z	200	added ('OK')	text/html	etag:%22df0-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch08s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch08s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:31	10962/10962	---M-Z	200	added ('OK')	text/html	etag:%222ad2-51d69e62c7c80-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch08s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch08s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:31	34102/34102	---M-Z	200	added ('OK')	text/html	etag:%228536-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch08s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch08s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:32	6529/6529	---M-Z	200	added ('OK')	text/html	etag:%221981-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch08s05.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch08s05.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:32	3617/3617	---M-Z	200	added ('OK')	text/html	etag:%22e21-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch08s06.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch08s06.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:32	30566/30566	---M-Z	200	added ('OK')	text/html	etag:%227766-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch09.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch09.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:32	5334/5334	---M-Z	200	added ('OK')	text/html	etag:%2214d6-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch09s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch09s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:33	3782/3782	---M-Z	200	added ('OK')	text/html	etag:%22ec6-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch09s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch09s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:33	3645/3645	---M-Z	200	added ('OK')	text/html	etag:%22e3d-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch09s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch09s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:33	15858/15858	---M-Z	200	added ('OK')	text/html	etag:%223df2-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch10.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch10.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:33	7389/7389	---M-Z	200	added ('OK')	text/html	etag:%221cdd-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch10s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch10s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:33	12899/12899	---M-Z	200	added ('OK')	text/html	etag:%223263-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch10s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch10s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:34	14327/14327	---M-Z	200	added ('OK')	text/html	etag:%2237f7-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch10s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch10s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:34	35592/35592	---M-Z	200	added ('OK')	text/html	etag:%228b08-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch11.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch11.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:34	11509/11509	---M-Z	200	added ('OK')	text/html	etag:%222cf5-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch11s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch11s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:34	4702/4702	---M-Z	200	added ('OK')	text/html	etag:%22125e-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:35	3676/3676	---M-Z	200	added ('OK')	text/html	etag:%22e5c-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12s02.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12s02.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:35	2684/2684	---M-Z	200	added ('OK')	text/html	etag:%22a7c-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12s03.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12s03.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:35	5984/5984	---M-Z	200	added ('OK')	text/html	etag:%221760-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12s04.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12s04.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:35	3743/3743	---M-Z	200	added ('OK')	text/html	etag:%22e9f-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12s05.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12s05.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:36	4504/4504	---M-Z	200	added ('OK')	text/html	etag:%221198-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12s06.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12s06.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:36	4937/4937	---M-Z	200	added ('OK')	text/html	etag:%221349-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12s07.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12s07.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:36	2550/2550	---M-Z	200	added ('OK')	text/html	etag:%229f6-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12s08.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12s08.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
21:33:36	2778/2778	---M-Z	200	added ('OK')	text/html	etag:%22ada-51d69e64b0100-gzip%22	https://gyires.inf.unideb.hu/KMITT/c02/ch12s09.html	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/ch12s09.html	(from https://gyires.inf.unideb.hu/KMITT/c02/index.html)
